lon,lat,count
12693250,2605250,1
12693250,2561250,1
12693250,2571750,2
12581250,2637750,2
12589250,2568750,4
12623750,2614250,3
12657750,2648750,10
12692250,2614250,2
12676250,2593750,1
12612250,2628750,19
12684250,2584750,1
12668250,2587250,1
12606750,2598250,1
12590750,2624250,1
12678750,2588750,1
12662750,2699250,1
12630750,2654750,4
12604750,2649750,3
12642250,2582750,1
12642250,2627750,38
12660750,2616750,1
12628750,2647250,1
12612750,2621750,49
12596750,2621750,2
12614750,2645250,13
12687250,2631750,1
12607250,2656750,2
12615250,2623250,50
12681750,2561250,1
12633750,2637750,1
12616750,2614750,57
12654250,2607750,1
12654250,2611250,1
12638250,2622250,7
12590250,2571250,3
12598250,2664750,2
12584750,2617750,4
12608750,2583750,1
12608750,2640250,55
12643250,2615250,4
12649250,2602750,1
12585250,2623250,7
12657250,2594250,1
12659750,2636250,2
12659750,2637750,2
12643750,2585250,3
12595750,2641250,1
12667750,2637750,1
12651750,2616750,1
12619750,2652750,9
12619750,2670750,20
12595250,2619250,4
12616750,2631750,528
12664750,2609250,1
12608750,2587250,2
12595250,2565250,1
12667250,2619250,1
12669750,2647750,1
12637750,2586750,1
12589750,2633250,1
12641250,2677250,1
12641250,2655750,6
12609250,2628750,111
12609250,2653750,1
12593250,2619750,14
12632250,2636250,5
12635750,2594750,1
12606250,2635750,69
12694250,2572750,2
12694250,2572250,4
12630250,2634250,13
12687750,2567250,2
12687750,2617750,1
12671750,2618250,3
12671750,2648750,2
12655750,2691750,3
12623750,2613250,5
12618250,2673250,1
12688250,2578750,1
12640250,2654250,4
12608250,2664750,6
12627250,2633750,2
12658750,2636250,1
12634750,2612750,9
12693250,2562750,1
12661250,2607250,1
12629250,2601250,1
12613250,2628250,27
12633250,2610750,2
12606750,2650750,1
12606750,2633250,63
12622750,2621750,14
12585250,2599750,1
12596250,2621750,2
12596250,2606750,1
12596250,2623250,10
12593750,2629750,9
12641750,2640750,4
12667750,2618750,3
12590250,2559250,1
12622250,2563250,2
12619750,2606250,21
12585750,2679750,18
12611750,2657750,7
12611750,2645250,2
12610250,2606750,4
12626250,2638750,34
12690250,2618750,1
12618250,2609250,4
12634250,2563250,1
12591750,2619250,7
12591750,2656750,2
12607750,2621750,14
12623750,2605750,3
12671750,2585750,1
12589250,2566250,1
12621250,2577750,2
12621250,2629250,25
12685250,2591750,2
12601750,2618750,3
12601750,2662750,2
12607250,2667750,8
12607250,2577250,1
12623250,2621750,1
12639250,2631750,1
12694250,2563250,1
12620750,2627750,1
12620750,2625750,2
12628750,2576750,1
12640250,2593250,11
12576250,2622250,1
12642750,2616250,2
12634750,2591750,1
12602750,2657750,1
12672250,2593250,2
12594750,2669250,2
12642750,2592750,2
12642750,2639250,9
12674750,2651750,1
12674750,2588250,1
12576250,2683250,1
12592250,2610750,2
12683250,2559250,5
12635250,2586750,2
12619250,2575750,2
12587250,2643250,1
12589750,2630250,1
12589750,2560250,1
12608250,2639750,35
12613750,2651750,9
12600250,2698250,1
12600250,2568750,2
12672250,2655250,2
12595250,2614250,8
12611250,2636750,2
12659250,2615250,2
12592750,2637250,2
12616750,2582250,1
12582250,2647250,1
12614250,2612250,54
12630250,2652750,1
12646250,2616750,1
12678250,2621750,1
12640250,2674250,3
12600250,2672250,2
12616250,2618750,164
12632250,2602250,2
12613750,2654250,1
12613750,2660250,1
12629750,2623750,3
12645750,2645750,2
12587250,2677750,10
12603250,2633750,80
12611250,2631250,219
12600750,2660750,1
12672750,2628750,1
12608750,2596750,3
12691250,2566750,2
12611250,2587750,1
12683250,2614250,1
12635250,2663750,2
12605750,2626750,122
12603750,2646750,1
12681250,2613750,1
12649250,2687250,4
12689250,2627750,1
12609250,2637250,7
12643750,2637750,1
12587750,2687250,1
12622250,2636750,59
12630250,2605250,1
12614250,2628750,4
12648750,2685750,1
12632750,2665250,1
12602750,2650250,1
12666750,2646250,2
12578750,2610750,1
12592250,2630250,2
12640250,2629750,1
12664250,2626750,1
12664250,2588750,1
12584250,2560250,2
12600250,2619250,5
12632250,2635250,7
12632250,2665750,2
12597750,2633250,11
12613750,2611250,1
12629750,2661750,5
12645750,2585750,1
12677750,2599750,1
12693750,2570250,2
12648250,2602750,1
12677750,2630750,1
12677750,2614250,1
12629750,2609250,6
12613750,2631250,282
12597750,2619250,8
12632250,2607750,4
12616250,2625750,178
12648250,2683750,2
12678750,2610750,1
12576250,2588750,3
12626750,2603250,1
12610750,2586750,4
12594750,2619750,15
12634750,2563750,1
12618750,2663750,1
12602750,2638250,23
12591750,2613750,17
12693250,2570750,1
12597250,2663250,3
12621250,2658750,4
12605250,2607750,1
12605250,2647750,1
12671750,2574250,2
12655750,2692750,3
12615750,2561750,1
12599750,2670750,3
12618250,2580750,1
12618250,2628250,4
12586250,2616250,1
12656250,2628250,1
12645750,2640250,1
12629750,2613250,1
12629750,2621250,11
12680250,2587750,1
12688250,2562250,3
12672250,2659250,1
12578750,2626750,1
12618750,2612750,36
12602750,2652750,4
12602750,2649750,2
12612250,2653750,1
12689750,2566250,1
12609750,2636750,26
12593750,2617250,6
12612250,2625250,19
12652250,2605750,1
12670750,2579250,1
12590750,2607750,4
12578250,2601750,1
12684750,2561250,1
12668750,2653250,1
12636750,2586250,1
12604750,2577250,1
12588750,2606250,1
12588750,2688750,3
12583250,2702750,3
12615250,2633250,63
12599250,2612750,2
12697750,2566750,1
12585750,2678750,7
12677250,2610750,1
12661250,2591250,1
12589250,2624250,3
12623750,2658750,6
12607750,2665750,2
12629250,2632250,12
12599750,2665250,3
12695750,2578750,1
12663750,2587750,2
12631750,2667750,1
12618250,2631750,741
12618250,2649750,1
12602250,2633250,55
12602250,2625250,23
12695750,2571750,4
12658250,2626250,1
12586250,2705250,1
12602250,2635250,22
12602250,2656750,2
12666250,2683750,2
12666250,2705250,1
12623750,2636750,1
12671750,2583250,1
12621250,2606250,21
12581250,2631250,5
12604250,2621250,3
12609750,2586250,1
12609750,2620750,4
12593750,2611250,3
12585750,2606750,1
12654750,2604750,1
12606750,2665750,1
12694750,2617250,1
12582750,2629250,1
12639250,2657750,5
12610250,2670250,5
12628750,2610250,9
12604750,2635750,2
12642250,2688750,2
12607250,2625250,24
12631250,2621750,2
12649750,2628750,2
12601750,2623250,1
12590250,2620250,1
12619750,2646750,14
12683750,2626750,1
12627750,2610250,4
12691750,2614750,1
12625250,2704750,1
12697250,2576250,1
12585250,2666750,1
12617250,2660250,1
12646750,2559750,1
12643250,2621750,1
12603250,2620750,15
12595250,2582250,1
12611250,2611250,1
12611250,2588250,2
12611250,2610250,17
12627250,2639250,31
12675250,2626250,1
12608750,2665250,2
12624750,2639750,9
12680750,2615750,1
12696750,2620250,1
12584750,2673250,4
12616750,2622750,4
12648750,2628750,6
12630250,2637250,46
12678250,2567750,2
12623250,2560750,1
12617750,2623250,1
12633750,2622250,1
12649750,2626250,2
12599250,2651750,2
12599250,2626250,6
12631250,2610250,1
12647250,2684250,2
12583250,2590750,1
12639250,2677250,2
12594250,2623250,3
12610250,2629750,58
12610250,2624750,108
12610250,2678750,1
12642250,2677750,1
12604250,2610250,1
12622750,2663750,2
12638750,2656250,2
12670750,2602750,1
12620250,2640750,5
12620250,2654250,2
12636250,2623250,1
12596250,2637750,2
12692250,2625250,1
12593750,2616750,3
12641750,2591250,8
12676250,2631750,2
12620250,2648250,1
12604250,2606750,1
12654750,2601250,1
12590750,2623750,2
12673750,2605250,1
12694750,2558750,6
12614750,2628250,215
12614750,2558750,2
12614750,2627250,255
12582750,2703250,1
12665250,2617750,1
12633250,2610250,1
12601250,2666250,10
12601250,2664250,1
12647250,2679750,5
12684750,2578750,2
12604750,2661250,1
12607250,2596750,3
12615250,2668750,1
12599250,2570750,3
12649750,2647250,2
12633750,2599750,1
12633750,2608750,13
12617750,2615750,6
12608750,2637750,46
12600750,2557750,1
12696750,2574750,2
12640750,2589250,2
12627250,2666750,1
12651250,2630750,3
12685750,2587250,1
12637750,2589250,4
12637750,2610250,1
12637750,2622250,2
12675750,2630750,3
12609250,2621250,44
12609250,2631750,63
12609250,2615750,1
12593250,2600250,1
12643750,2584750,2
12595750,2596750,1
12619750,2631750,354
12606250,2593250,2
12590250,2617750,4
12678250,2566250,1
12630250,2602750,2
12601750,2592250,1
12665750,2620250,4
12615250,2628750,53
12580750,2625250,4
12596750,2619750,19
12626250,2635750,46
12626250,2665750,2
12588250,2616750,1
12614750,2644750,13
12630750,2664250,1
12606750,2597750,1
12622750,2621250,16
12676250,2612750,1
12685250,2587250,1
12669250,2627250,1
12637250,2670250,3
12589250,2619750,8
12589250,2693750,1
12599750,2662250,1
12677250,2563750,3
12631750,2614250,2
12610250,2636750,46
12618250,2633750,107
12663750,2628750,1
12607750,2625750,15
12621250,2605250,14
12637250,2626250,8
12685250,2615250,1
12611250,2572750,1
12619250,2617750,20
12685750,2611250,2
12669750,2627750,2
12611250,2607750,4
12677750,2589750,1
12600250,2632250,20
12584250,2613750,1
12640250,2592250,22
12624250,2614750,2
12592250,2564250,2
12622250,2633250,6
12641250,2580750,4
12609250,2639750,8
12609250,2633250,1
12651750,2623250,1
12686250,2604250,1
12646250,2637250,3
12696750,2579750,1
12640750,2656250,1
12624750,2688750,2
12691250,2612750,1
12613750,2622250,2
12613750,2589250,4
12629750,2660250,4
12645750,2679750,26
12621750,2606750,9
12587250,2573250,2
12597750,2633750,4
12611250,2614750,4
12627250,2632750,1
12627250,2633250,8
12608750,2595750,3
12624750,2638750,2
12640750,2710250,1
12656750,2605250,1
12610750,2591250,2
12682750,2559250,5
12650750,2632250,12
12618750,2643250,2
12682750,2563250,4
12672250,2671250,1
12664250,2586250,2
12616250,2616250,3
12616250,2623250,16
12597750,2600250,1
12693250,2582750,2
12677250,2650750,2
12661250,2622250,1
12661250,2618750,1
12597250,2612250,2
12597250,2589750,2
12621250,2645250,6
12605250,2643750,1
12602250,2629750,29
12642250,2676750,12
12645750,2631250,28
12632250,2597250,1
12616250,2603250,1
12626250,2595250,1
12672250,2598250,2
12576250,2586750,1
12682750,2564750,1
12682750,2557750,7
12634750,2613250,1
12634750,2610750,2
12618750,2615750,25
12593750,2632750,1
12612250,2617250,5
12684250,2617250,1
12625750,2631250,138
12606750,2575750,2
12614750,2630250,264
12614750,2618750,107
12598750,2643750,3
12665250,2649750,1
12633250,2636750,6
12607250,2568750,1
12612750,2658250,15
12596750,2629250,1
12596750,2627750,1
12636750,2629750,1
12639250,2618250,1
12614750,2665250,1
12607250,2667250,1
12583250,2698250,5
12697750,2574750,1
12633750,2561750,3
12624750,2565250,1
12624750,2611750,2
12608750,2609750,3
12608750,2635250,57
12592750,2612250,1
12675250,2565750,1
12659250,2621250,3
12627250,2608750,2
12595250,2619750,8
12603250,2628250,7
12632250,2561750,1
12683750,2558250,2
12587750,2563750,1
12686250,2620250,1
12686250,2563250,1
12638250,2685250,1
12622250,2561750,1
12606250,2605750,1
12678250,2600750,1
12598250,2622750,5
12582250,2693250,3
12634250,2610750,19
12607750,2623750,56
12607750,2641250,8
12615750,2630750,139
12631750,2636750,15
12650250,2634250,1
12618250,2576250,1
12602250,2666750,5
12658250,2653750,1
12578250,2588750,1
12618750,2610750,10
12672250,2652250,7
12608250,2561250,1
12618750,2557750,2
12602750,2659750,1
12629250,2625750,1
12685250,2565750,2
12610250,2646250,24
12695750,2572250,3
12679750,2608250,2
12666250,2635250,1
12626250,2629250,44
12628750,2620250,4
12612750,2654250,5
12685250,2609750,1
12597250,2608750,2
12613250,2591250,1
12645250,2588750,2
12661250,2699250,1
12661250,2639750,4
12623250,2630250,37
12637250,2611250,1
12623750,2654750,1
12591750,2615750,13
12615750,2619250,8
12615750,2666750,1
12694750,2558250,2
12630750,2619750,1
12614750,2579750,1
12614750,2664750,2
12582750,2604250,1
12617250,2639750,5
12617250,2652750,6
12627750,2628250,11
12627750,2590750,1
12627750,2634750,14
12611750,2617250,1
12623250,2659250,3
12695250,2562750,3
12660250,2645750,4
12612250,2642750,50
12652250,2631250,3
12604250,2616250,1
12626750,2631750,1
12642750,2653750,2
12658750,2698750,1
12608250,2659250,1
12597750,2625250,2
12661750,2621250,1
12632250,2560250,4
12616250,2626250,179
12600250,2669250,4
12600250,2575250,2
12600250,2630250,9
12584250,2653750,1
12610750,2635750,62
12618750,2587750,1
12609250,2656250,2
12622250,2656750,3
12619750,2637750,16
12627750,2640250,70
12689250,2570750,1
12697250,2571250,1
12633250,2646250,1
12633250,2609750,11
12589750,2637750,1
12637750,2670750,1
12627250,2640250,15
12608750,2662250,7
12613750,2656250,9
12584750,2675250,2
12598250,2598250,1
12614250,2656250,4
12614250,2621750,20
12609250,2640250,21
12694750,2567750,1
12625250,2626250,8
12611750,2643250,9
12619750,2645750,33
12603750,2606750,5
12628250,2631750,22
12604750,2624750,23
12623250,2660750,1
12697750,2570250,3
12596250,2625250,4
12652250,2627250,1
12604250,2630750,9
12686750,2627250,1
12643250,2622250,2
12627250,2659250,1
12635250,2610750,1
12688750,2611250,1
12621750,2653250,1
12621750,2566750,1
12605750,2660250,1
12589750,2664750,1
12645750,2682250,9
12613750,2627750,76
12613750,2637750,1
12600750,2655750,5
12678250,2614250,2
12614250,2635250,6
12632750,2559750,1
12632750,2557750,3
12616750,2607250,1
12600750,2567750,1
12584750,2597250,3
12584750,2672750,1
12620250,2635750,8
12620250,2620250,2
12620250,2601750,2
12684250,2610250,2
12609750,2657250,4
12617750,2651750,26
12633750,2597750,2
12599250,2673250,2
12647250,2639750,1
12663250,2614250,2
12609250,2571750,1
12609250,2638750,57
12695250,2606250,1
12649250,2630250,26
12590750,2566750,4
12622750,2603250,2
12591750,2615250,14
12586250,2603250,2
12631750,2664250,10
12607750,2610750,1
12607750,2641750,6
12639750,2635250,1
12687750,2560250,6
12615250,2668250,4
12596750,2636750,2
12583250,2622750,1
12607250,2671250,1
12623250,2607250,16
12604750,2673750,1
12620750,2604750,21
12667750,2586750,1
12644750,2684250,1
12674250,2602250,1
12614250,2629250,13
12616750,2612250,104
12600750,2632250,9
12584750,2698750,2
12608750,2663750,2
12604250,2663750,20
12596250,2623750,1
12612250,2623750,66
12611250,2628750,53
12697250,2642250,1
12689250,2607750,1
12625250,2624250,14
12676250,2592250,1
12611750,2615250,2
12619750,2606750,25
12603750,2659750,2
12606250,2667750,19
12584750,2706750,1
12598250,2661750,1
12630250,2652250,1
12606250,2597750,1
12651750,2593750,1
12577750,2596250,4
12593750,2627250,1
12617750,2638750,79
12599250,2621250,1
12615250,2638250,3
12624750,2626250,7
12576750,2620250,1
12624750,2610250,2
12656750,2594250,1
12672750,2652250,1
12674750,2621250,2
12642750,2629250,12
12666750,2620750,3
12666750,2638250,1
12602750,2639750,18
12677750,2564750,5
12640250,2631250,7
12648250,2640750,1
12648250,2647750,8
12600250,2656250,4
12613750,2593750,4
12605750,2627250,160
12603250,2625250,43
12682250,2566250,2
12602250,2610250,1
12586250,2700750,10
12674250,2567750,4
12616750,2661750,3
12616750,2624750,7
12624250,2652750,1
12623750,2607750,28
12615750,2566250,3
12642750,2637750,1
12642750,2653250,4
12624250,2608750,64
12648250,2678750,2
12664250,2617250,2
12680250,2559250,1
12626750,2638750,12
12616250,2610250,9
12677750,2618750,1
12621250,2666750,1
12621250,2612750,32
12653250,2593750,1
12629250,2660750,1
12602750,2606750,6
12602750,2591250,1
12634750,2609250,40
12581750,2594750,1
12616250,2609250,5
12600250,2639750,5
12600250,2625750,2
12645750,2650250,2
12608250,2587250,2
12586750,2675250,6
12586750,2698250,2
12602750,2614750,1
12642750,2586250,4
12690750,2614250,1
12603250,2617750,1
12659250,2617750,1
12643250,2676250,7
12611250,2655750,7
12635250,2674250,5
12635250,2593250,4
12635250,2595250,18
12653750,2630750,1
12621750,2627750,4
12687750,2564250,2
12605250,2648250,11
12589250,2599750,8
12589250,2669750,1
12669250,2652250,5
12623750,2612750,11
12623750,2635250,27
12623750,2610750,4
12591750,2667250,1
12599750,2668750,2
12631250,2564250,1
12631250,2597750,1
12615250,2612750,40
12665750,2620750,1
12601750,2666250,16
12585750,2695250,1
12578750,2609750,1
12661250,2700750,1
12645250,2682250,12
12613250,2658250,28
12639250,2589750,14
12623250,2558250,1
12607250,2576250,3
12591250,2629250,2
12599250,2612250,1
12649750,2657750,1
12617750,2622750,12
12626250,2644250,3
12634250,2667250,7
12618250,2581750,1
12674250,2569250,2
12610250,2662750,1
12676750,2600750,1
12644750,2630750,4
12612750,2657750,43
12637250,2634750,8
12669250,2630750,2
12597250,2618250,11
12613250,2651750,62
12645250,2590750,1
12597250,2662750,4
12685250,2608750,1
12621250,2611750,1
12605250,2615750,5
12663750,2648750,4
12626250,2636250,1
12682250,2588250,1
12605250,2672250,2
12575750,2632750,1
12591750,2568250,2
12655750,2595250,2
12687750,2605250,1
12642250,2588250,4
12610250,2609750,4
12644750,2640750,3
12612750,2568250,1
12684750,2585750,1
12620750,2577750,1
12588750,2600750,4
12591750,2619750,2
12671750,2651750,7
12623750,2616750,21
12607750,2637250,69
12609750,2644750,2
12615750,2594250,1
12599750,2624750,4
12583750,2675250,1
12631750,2560750,2
12640250,2627750,5
12696250,2562750,3
12629750,2597250,1
12621750,2590750,1
12621750,2636750,2
12624250,2634250,78
12672250,2592250,1
12610750,2636750,8
12594750,2645750,2
12622750,2635750,76
12590750,2568250,5
12646750,2681750,6
12646750,2633750,2
12646750,2680750,4
12630750,2601750,3
12614750,2650750,3
12617250,2628750,2
12617250,2643250,60
12625750,2613250,3
12611250,2627250,69
12673750,2567250,1
12625750,2661250,1
12625750,2630750,211
12625750,2633250,18
12625750,2611750,1
12609750,2596750,2
12633250,2629750,1
12617250,2636250,87
12617250,2640750,98
12601250,2619750,28
12673250,2647250,1
12609250,2593750,1
12659750,2590250,1
12577750,2557750,1
12577750,2586750,2
12644250,2641250,1
12628250,2660750,1
12628250,2620250,3
12620250,2663250,2
12588250,2615250,3
12606750,2671750,2
12621750,2610250,15
12635250,2634750,19
12619250,2632250,84
12603250,2629250,55
12669750,2630750,1
12627250,2656250,2
12605750,2665250,1
12693750,2559750,1
12661750,2700750,2
12632250,2669250,4
12632250,2614250,5
12582250,2557750,4
12622250,2638250,1
12646250,2629750,7
12600750,2642250,1
12680750,2558750,1
12664750,2615750,7
12672750,2618750,1
12675250,2628750,2
12631250,2581250,1
12681750,2607750,2
12633750,2621250,1
12609750,2606250,5
12580250,2616250,1
12596750,2704250,1
12602250,2645250,2
12690250,2684750,2
12594250,2659250,3
12628750,2618250,1
12580750,2704250,3
12668750,2652250,1
12671250,2583250,2
12623250,2636250,26
12607250,2642250,9
12627750,2639250,75
12627750,2564250,1
12595750,2622250,4
12619750,2633250,17
